instruction_id,instruction_number,rq_year,rq_semester,dept,area,year,subject,professor,url,credit,time,class_time,required,number_of_people,note,foreigner,mooc,team_teaching,online
6895,D01314105,17,2,경영학전공,이중(부)전공,2.0,조직행동,유태영,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=D01314105,3,3,수 7 8 9,1,70,전공제한 없음,0,0,0,0
6896,D01314106,16,2,경영학전공,이중(부)전공,2.0,조직행동,윤선영,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=D01314106,3,3,수 4 5 6,1,80,전공제한없음,0,0,0,0
6897,D01314107,15,2,경영학전공,이중(부)전공,2.0,조직행동,박현희,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=D01314107,3,3,금 7 8 9,1,80,2전공자 전용수강,0,0,0,0
6898,D01314108,15,2,경영학전공,이중(부)전공,2.0,조직행동,양재완,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=D01314108,3,3,화 7 8 9,1,50,2전공자 전용수강,1,0,0,0
6899,D01205611,15,2,경영학전공,이중(부)전공,2.0,회계원리,김영일,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=D01205611,3,3,수 1 2 3,1,80,2전공자 전용수강,0,0,0,0
6900,D01305110,15,2,경영학전공,이중(부)전공,3.0,국제경영론,최지율,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=D01305110,3,3,수 4 5 6,1,50,2전공자 전용수강,0,0,0,0
6901,D03493302,16,2,경영학전공,이중(부)전공,4.0,전략경영(캡스톤디자인),조남신,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=D03493302,3,3,화 4 5 6,0,60,전공제한없음,0,0,0,0
6902,F05214502,16,2,경제학부,전공,1.0,통계학,Katarina Mayer,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=F05214502,3,3,금 1 2 3,0,60,1전공자 외 수강 불가,1,0,0,0
6903,V43203202,15,2,교육학,부전공,3.0,외국어교재연구및지도법,김향일,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=V43203202,3,3,금 4 5 6,0,60,,1,0,0,0
6904,V43501102,16,1,교육학,부전공,3.0,외국어논리및논술,소리,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=1&org_sect=A&lssn_cd=V43501102,2,2,수 5 6,0,60,,0,0,0,0
6905,V43313202,15,2,교육학,부전공,3.0,일본어교재연구및지도법,유은성,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=V43313202,3,3,목 7 8 9,0,60,,1,0,0,0
6906,V43312202,15,2,교육학,부전공,3.0,중국어교재연구및지도법,김미순,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=V43312202,3,3,화 7 8 9,0,60,,1,0,0,0
6907,V43254102,16,1,교육학,교직,2.0,교육봉사,유숙경,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=1&org_sect=A&lssn_cd=V43254102,2,2,화 3 4,0,64,,0,0,0,0
6908,E11205103,16,1,교육학,교직,2.0,인간과교육,김사훈,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=1&org_sect=A&lssn_cd=E11205103,2,2,화 7 8,0,60,,0,0,0,0
6909,E11209101,16,2,교육학,교직,2.0,인성교육과자기탐색,이명조,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=E11209101,2,2,수 3 4,0,60,,0,0,0,0
6910,V43407303,15,2,교육학,교직,3.0,교육과정,김사훈,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=V43407303,2,2,월 7 8,0,60,,0,0,0,0
6911,E11304103,18,2,교육학,교직,3.0,교육방법및교육공학,이준,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=E11304103,2,2,금 5 6,0,60,,0,0,0,0
6912,E11304104,15,2,교육학,교직,3.0,교육방법및교육공학,이준,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=E11304104,2,2,수 3 4,0,60,,0,0,0,0
6913,E11315103,16,1,교육학,교직,3.0,특수교육의이해,정희선,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=1&org_sect=A&lssn_cd=E11315103,2,2,목 3 4,0,60,,0,0,0,0
6914,E11315104,15,2,교육학,교직,3.0,특수교육의이해,이윤옥,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=E11315104,2,2,목 3 4,0,60,,0,0,0,0
6915,E11455103,16,1,교육학,교직,3.0,학교폭력예방의이론과실제,이윤옥,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=1&org_sect=A&lssn_cd=E11455103,2,2,화 7 8,0,60,추가개설(3/3),0,0,0,0
6916,E11455104,15,2,교육학,교직,3.0,학교폭력예방의이론과실제,이명조,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=E11455104,2,2,화 3 4,0,60,,0,0,0,0
6917,E11453103,15,2,교육학,교직,4.0,교육사회학,황지원,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=E11453103,2,2,월 7 8,0,60,,0,0,0,0
6918,E11405103,15,2,교육학,교직,4.0,교육행정및학교경영,김용련,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=E11405103,2,2,화 1 2,0,60,,0,0,0,0
6919,E11405104,15,2,교육학,교직,4.0,교육행정및학교경영,김용련,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=E11405104,2,2,화 3 4,0,60,,0,0,0,0
6920,G03475101,17,2,국가리더전공,이중(부)전공,2.0,물건에대한지배규범,이은영,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=G03475101,3,3,금 4 5 6,1,60,,0,0,0,0
6921,G03477101,19,2,국가리더전공,이중(부)전공,2.0,법의해석과적용,김학태,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=G03477101,3,3,목 7 8 9,0,90,,0,0,0,0
6922,G03476101,19,2,국가리더전공,이중(부)전공,2.0,상인의활동과지위,안수현,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=G03476101,3,3,수 1 2 3,0,80,,0,0,0,0
6923,C01324503,19,2,국제통상학과,이중(부)전공,2.0,Introduction to International Law,이광은,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=C01324503,3,3,월 4 5 6,1,60,1전공자불가/자선불가,0,0,0,0
6924,C01324504,19,2,국제통상학과,이중(부)전공,2.0,Introduction to International Law,이광은,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=C01324504,3,3,수 1 2 3,1,60,1전공자불가/자선불가,0,0,0,0
6925,C01324505,16,2,국제통상학과,이중(부)전공,2.0,Introduction to International Law,이광은,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=C01324505,3,3,수 1 2 3,1,60,이중전공 전용수강,0,0,0,0
6926,C01324501,19,2,국제통상학과,전공,1.0,Introduction to International Law,남수진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=C01324501,3,3,목 1 2 3,1,60,1전공자만수강,1,0,0,0
6927,C01324502,19,2,국제통상학과,전공,1.0,Introduction to International Law,남수진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=C01324502,3,3,목 7 8 9,1,60,1전공자만수강,1,0,0,0
6928,K01259101,16,2,국제학부,전공,1.0,Key Ideas in Development Studies,신시진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=K01259101,3,3,수 1 2 3,0,61,,1,0,0,0
6929,K01104104,16,2,국제학부,전공,1.0,국제학영어토론과발표,Todd Jobbitt,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=K01104104,3,3,화 1 2 3,1,41,,1,0,0,0
6930,K01104105,15,2,국제학부,전공,1.0,국제학영어토론과발표,Dean Dawson,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=K01104105,3,3,월 1 2 3,1,35,,1,0,0,0
6931,K01304101,15,2,국제학전공,전공,2.0,문화와글로벌리제이션,박상미,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=K01304101,3,3,화 7 8 9,0,60,,1,0,0,0
6932,K01418101,18,1,국제학전공,전공,2.0,한국경제와법,김호,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=1&org_sect=A&lssn_cd=K01418101,3,3,월 4 5 6,0,60,,1,0,0,0
6933,D01409401,17,2,국제학전공,전공,3.0,투자론,김현동,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=D01409401,3,3,금 4 5 6,0,60,,1,0,0,0
6934,K01264101,16,2,국제학전공,전공,4.0,NGOs and Development Projects,신시진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=K01264101,3,3,화 7 8 9,0,60,,1,0,0,0
6935,K01310101,18,2,국제학전공,전공,4.0,국제사회와외교실무,김명진,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=K01310101,3,3,목 7 8 9,0,60,,1,0,0,0
6936,K01419101,18,2,국제학전공,전공,4.0,국제스포츠비즈니스,이정한,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=K01419101,3,3,목 1 2 3,0,60,,1,0,0,0
6937,A04126103,17,2,노어과,전공,1.0,러시아어언어실습(2),김성규,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=A04126103,2,2,월 3 4,0,30,1학년C/재수강/1학년외,0,0,0,0
6938,E03374101,15,2,독일어교육과,전공,4.0,독일문학개론2,제여매,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=E03374101,2,2,화 1 2,0,40,,0,0,0,0
6939,B03469101,19,2,말레이.인도네시아어과,전공,1.0,"말레이세계역사와문화:말레이시아,싱가포르,브루나이",소병국,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B03469101,3,3,월 7 8 9,1,81,,0,0,0,0
6940,B03470101,19,2,말레이.인도네시아어과,전공,2.0,"종교와사회:인도네시아,동티모르,필리핀",서명교,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B03470101,3,3,목 4 5 6,0,40,,0,0,0,0
6941,O03115401,19,2,말레이.인도네시아어과,전공,1.0,초급마.인어회화작문(2),Nur Utami Sariat Kurniati,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=O03115401,2,3,화 1 2 3,1,54,마인어과 19학번 전용,1,0,0,0
6942,O03115402,19,2,말레이.인도네시아어과,전공,1.0,초급마.인어회화작문(2),Nur Utami Sariat Kurniati,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=O03115402,2,3,금 1 2 3,1,53,,1,0,0,0
6943,B03471101,19,2,말레이.인도네시아어과,전공,3.0,말레이세계의국가와사회II,서명교,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B03471101,3,3,목 7 8 9,0,40,,0,0,0,0
6944,B03472101,19,2,말레이.인도네시아어과,전공,3.0,말레이세계세미나,소병국,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B03472101,3,3,수 7 8 9,0,40,,0,0,0,0
6945,B10169101,19,2,몽골어과,전공,1.0,몽골현대사,이평래,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B10169101,2,2,목 3 4,0,40,,0,0,0,0
6946,B10162101,19,2,몽골어과,전공,1.0,초급몽골어문법(2),김기선,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B10162101,2,2,수 7 8,1,40,,0,0,0,0
6947,B10106301,19,2,몽골어과,전공,1.0,초급몽골어회화(2),Dorj Ulziibat,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B10106301,2,2,화 1 2,1,40,,1,0,0,0
6948,B10171101,19,2,몽골어과,전공,2.0,고전몽골어(2),최형원,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B10171101,2,2,목 5 6,1,40,,0,0,0,0
6949,B10173101,16,2,몽골어과,전공,2.0,몽골경제(2),Gantumur Munkhnasan,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=B10173101,2,2,수 5 6,0,40,,1,0,0,0
6950,B10122301,19,2,몽골어과,전공,2.0,중급몽골어회화(2),Otgontsetseg Damdinsuren,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B10122301,2,2,월 5 6,1,40,,1,0,0,0
6951,B10165101,17,2,몽골어과,전공,3.0,몽골현대문학연구,이안나,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=B10165101,2,2,목 5 6,0,40,,0,0,0,0
6952,B10164101,16,2,몽골어과,전공,3.0,유목민족사(2),이평래,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=B10164101,2,2,목 1 2,0,40,,0,0,0,0
6953,B10167101,19,2,몽골어과,전공,3.0,중급몽골어번역연습(2),이주혜,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=B10167101,2,2,금 3 4,0,40,,0,0,0,0
6954,B10716101,16,2,몽골어과,전공,4.0,몽골사회문화콘텐츠,김기선,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=B10716101,2,2,월 7 8,0,40,,0,0,0,0
6955,R08228101,18,2,문화콘텐츠학전공,이중(제2),2.0,다문화콘텐츠기획,김진영,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=R08228101,3,3,목 7 8 9,0,55,,0,0,0,0
6956,R08208101,15,2,문화콘텐츠학전공,이중(제2),2.0,문화와커뮤니케이션,신정아,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=R08208101,3,3,수 1 2 3,0,60,,0,0,0,0
6957,R08224101,19,2,문화콘텐츠학전공,이중(제2),2.0,상상력과문화콘텐츠,김희경,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=R08224101,3,3,월 7 8 9,0,50,,0,0,0,0
6958,R08223101,15,2,문화콘텐츠학전공,이중(제2),2.0,서양신화콘텐츠의이해,김기홍,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=R08223101,3,3,수 7 8 9,0,60,,1,0,0,0
6959,R08337101,17,2,문화콘텐츠학전공,이중(제2),3.0,축제와문화콘텐츠2,김금미,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=R08337101,3,3,목 7 8 9,0,60,,0,0,0,0
6960,R08424101,15,2,문화콘텐츠학전공,이중(제2),4.0,박물관콘텐츠분석과개발,배은석,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=R08424101,3,3,화 7 8 9,0,60,,0,0,0,0
6961,R08420101,17,2,문화콘텐츠학전공,이중(제2),4.0,저작권의이해,김평수,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=R08420101,3,3,목 4 5 6,0,60,,0,0,0,0
6962,C03122103,15,2,미디어커뮤니케이션학부,이중(부)전공,2.0,커뮤니케이션연구방법론,조 인호,None,3,3,월 1 2 3,1,65,,0,0,0,0
6963,G01137101,16,2,법학과,전공,2.0,성과법,심우영,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=G01137101,2,2,금 3 4,0,40,,0,0,0,0
6964,G01423101,16,2,법학과,전공,3.0,고용노동법,김준영,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=G01423101,3,3,수 4 5 6,0,40,,0,0,0,0
6965,G01331101,15,2,법학과,전공,3.0,민사판례세미나,정소민,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=G01331101,3,3,월 4 5 6,0,60,,0,0,0,0
6966,G01319101,16,2,법학과,전공,3.0,행정법연습,김기재,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=G01319101,3,3,목 7 8 9,0,40,,0,0,0,0
6967,G01142101,16,2,법학과,전공,3.0,헌법세미나,변해철,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=G01142101,3,3,수 1 2 3,0,40,,0,0,0,0
6968,G01140101,15,2,법학과,전공,4.0,형법세미나,김현수,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=G01140101,3,3,목 4 5 6,0,60,,0,0,0,0
6969,G01139101,16,2,법학과,전공,4.0,회사법세미나,박찬복,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=G01139101,3,3,화 1 2 3,0,40,,0,0,0,0
6970,B06355101,16,2,베트남어과,전공,3.0,베트남현대작품연구,전혜경,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=B06355101,2,2,수 7 8,0,40,,0,0,0,0
6971,B06463101,16,2,베트남어과,전공,4.0,베트남근대문학작품선,Ngoc Vuong Tran,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=B06463101,2,2,목 7 8,0,40,,1,0,0,0
6972,R05101201,17,2,사학과,부전공,3.0,한국근대사,신운용,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=R05101201,3,3,월 7 8 9,0,50,,0,0,0,0
6973,R05486102,15,2,사학과,부전공,4.0,한국대외관계사,이성제,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=R05486102,3,3,화 4 5 6,0,60,,0,0,0,0
6974,C05212101,17,2,사회과학전공,전공,2.0,세계외교사,설규상,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2017&ledg_sessn=3&org_sect=A&lssn_cd=C05212101,3,3,화 7 8 9,0,60,,0,0,0,0
6975,A09203101,19,2,스칸디나비아어과,전공,2.0,중급스웨덴어,홍재웅,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=A09203101,3,3,목 1 2 3,0,30,"광역화모집(14,15학번)  1전공자전용",0,0,0,0
6976,A09217101,19,2,스칸디나비아어과,전공,2.0,중급스웨덴어문법,김상열,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=A09217101,3,3,목 7 8 9,0,30,"광역화모집(14,15학번)  1전공자전용",0,0,0,0
6977,A09204101,18,2,스칸디나비아어과,전공,2.0,중급스웨덴어언어실습,Anders Mattias Burell,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2018&ledg_sessn=3&org_sect=A&lssn_cd=A09204101,1,2,목 7 8,0,30,"14, 15학번 1전공자 전용(광역화 모집)",1,0,0,0
6978,A09209101,19,2,스칸디나비아어과,전공,2.0,중급스웨덴어작문,Anders Mattias Burell,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=A09209101,3,3,금 7 8 9,0,20,"광역화모집(14,15학번)  1전공자전용",1,0,0,0
6979,A09329101,19,2,스칸디나비아어과,전공,2.0,중급스웨덴어회화 ,Anders Mattias Burell,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2019&ledg_sessn=3&org_sect=A&lssn_cd=A09329101,2,2,금 3 4,1,20,"광역화모집(14,15학번)  1전공자전용",1,0,0,0
6980,A09329102,16,2,스칸디나비아어과,전공,2.0,중급스웨덴어회화 ,Karl Viktor Sundgren,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=A09329102,2,2,목 7 8,1,20,"14, 15학번 1전공자만 수강",1,0,0,0
6981,A05112109,16,2,스페인어과,전공,1.0,초급스페인어듣기(2),Francisco Romo Simon,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=A05112109,2,3,월 5 6 금 3,1,21,제 1전공자 이외 수강 (전체학년기간에 수강신청 가능),1,0,0,0
6982,A05112110,16,2,스페인어과,전공,1.0,초급스페인어듣기(2),Idalia Patricia Espinosa Leal,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=A05112110,2,3,월 5 6 금 3,1,21,,1,0,0,0
6983,A05112111,16,2,스페인어과,전공,1.0,초급스페인어듣기(2),Blancafort Lopez Raimon,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=A05112111,2,3,수 1 2,1,21,,1,0,0,0
6984,A05112112,16,2,스페인어과,전공,1.0,초급스페인어듣기(2),,None,2,3,,1,0,,0,0,0,0
6985,A05110106,16,2,스페인어과,전공,1.0,초급스페인어문법(2),최정설,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=A05110106,2,3,수 3 4 금 5,0,30,,0,0,0,0
6986,A05110107,16,2,스페인어과,전공,1.0,초급스페인어문법(2),심재환,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=A05110107,2,3,수 5 6,0,31,,0,0,0,0
6987,A05110108,15,2,스페인어과,전공,1.0,초급스페인어문법(2),심재환,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2015&ledg_sessn=3&org_sect=A&lssn_cd=A05110108,2,3,월 4 5 6,0,20,분반개설(9/2),0,0,0,0
6988,A05116107,16,2,스페인어과,전공,1.0,초급스페인어쓰기(2),양성혜,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=A05116107,2,2,금 5 6,0,30,,0,0,0,0
6989,A05116108,16,2,스페인어과,전공,1.0,초급스페인어쓰기(2),김선이,https://wis.hufs.ac.kr/src08/jsp/lecture/syllabus.jsp?mode=print&ledg_year=2016&ledg_sessn=3&org_sect=A&lssn_cd=A05116108,2,2,금 7 8,0,30,,0,0,0,0
